seg_id,domain,sentence_type,direction,source,reference,system_masked,system_true,hypothesis,error_present,error_types,severity,rationale,annotator
SEG000304,legal,,fj->en,"e dua na lawa e yalana na dodonu kei na galala e vakamacalataki ena wase qo, e sega ni kena ibalebale ni sega na kena kaukauwa ni sa veicalati kei na iyalayala e dusimaka na wase qo, kevaka e rawa ni vakaukauwataki na yalani ni kena vakamacalataki, me kua kina ni sivia na iyalayala e dusimaka na wase qo. ena tikina oya, e dodonu me vakaukauwataki na yalani ni kena ivakamacala.","a law that limits a right or freedom set out in this chapter is not invalid solely because the law exceeds the limits imposed by this chapter if the law is reasonably capable of a more restricted interpretation that does not exceed those limits, and in that case, the law must be construed in accordance with the more restricted interpretation.",S02,microsoft_translate,"A statute restricting the rights and privileges described in this chapter does not mean that it is without force when it is inconsistent with the limits defined by this chapter, and if the limitations described in this chapter may be enforced, so as not to exceed the limits prescribed by this chapter. In that regard, the definition limits should be strengthened.",,,,,annotator_B
SEG000129,definition,,en->fj,"kitchen, cooking house",vale ni kuro,S02,microsoft_translate,"valenikuro, vale ni vakasaqa",,,,,annotator_B
SEG000342,legal,,fj->en,"ena nona vakatulewa cecere, na peresitedi ena vakatulewa ga ena ivakasala ni boseyaco se minisita se dua tale na tabana vakacakacaka se matabose e virikotori ena ivakatagedegede me digitaki kina na peresitedi .—() o ira era tawana na itutu ni peresitedi e dodonu me—","in the exercise of his or her powers and executive authority, the president acts only on the advice of cabinet or a minister or of some other body or authority prescribed by this constitution for a particular purpose as the body or authority on whose advice the president acts in that case. qualification for appointment .—() a person shall not be qualified to be nominated for the office of the president unless he or she—",S02,microsoft_translate,"At his discretion, the President shall make decisions only on the advice of the Council or Minister or any other agency or council prescribed by the standards for the election of the President.—() The persons occupying the office of President shall—",,,,,annotator_B
SEG000376,medical,,en->fj,"If you experience difficulty breathing, seek immediate medical attention.","Kevaka o vakila na taqa ni icegu, qarai vakatotolo na veivuke vakavuniwai.",S01,gemini,"Kevaka o sotava na dredre ni cegu, qara vuniwai sara ga vakatotolo.",,,,,annotator_B
SEG000250,legal,,en->fj,"transparency, including—",cakacaka savasava me vaka na—,S02,microsoft_translate,"transparency, oka kina na—",,,,,annotator_B
SEG000048,conversational,,en->fj,what for?,me kani cava?,S01,gemini,Ena cava?,,,,,annotator_B
SEG000051,conversational,,en->fj,how are you?,vacava tiko?,S04,google_translate,O vakacava tiko?,,,,,annotator_B
SEG000425,medical,,fj->en,Na itukutuku e vukea na vuvale me vaka-kira ka vakavakarau.,Information helps families prepare.,S02,microsoft_translate,The information helps the home stay organized and prepared.,,,,,annotator_B
SEG000253,legal,,en->fj,an international treaty or convention binds the state only after it has been approved by parliament. members of parliament,na veidinadinadinati kei na veimatanitu e vauca na matanitu kevaka sa vakadonui mai na palimedi. ----------------------- page ----------------------- lewenipalimedi,S02,microsoft_translate,E dua na veidinadinati se veidinadinati ni veiyasai vuravura ena vauca ga na matanitu ni sa vakadonuya na Palimedi. Lewe ni Palimedi,,,,,annotator_B
SEG000374,medical,,en->fj,Seek immediate medical treatment.,Qarai vakatotolo na veivuke vakavuniwai.,S02,microsoft_translate,Vakasaqara vakatotolo na veiqaravi vakavuniwai.,,,,,annotator_B
SEG000142,definition,,en->fj,english,vaka-valagi,S02,microsoft_translate,Vakavalagi,,,,,annotator_B
SEG000192,definition,,fj->en,voleka,near,S01,gemini,near,,,,,annotator_B
SEG000223,idiom,,fj->en,vakaseuta na bure ni kadi,[Literal Translation:to scratch into an ants nest] [Meaning:to stir up trouble.],S01,gemini,Stir up the house of cards,,,,,annotator_B
SEG000177,definition,,fj->en,"daku, i muri",back,S02,microsoft_translate,"back, back",,,,,annotator_B
SEG000019,bible,,en->fj,"and joseph came in unto them in the morning, and looked upon them, and, behold, they were sad.","sa lako mai vei rau o joseva ena mataka, ka raici rau, sa raica ni rau sa rarawa sara vakalevu.",S04,google_translate,"a sa curu yani vei iratou ko Josefa e na mataka, ka raici iratou, ka raica, ni ratou sa rarawa tu.",,,,,annotator_B
SEG000377,medical,,en->fj,Vascular dementia is caused by poor blood supply to the brain.,Na vascular dementia e vakavuna na sega ni veirauti vinaka na dra e drodro ki na mona.,S04,google_translate,Na mate ni vakasama e vu mai na kena sega ni curu vinaka na dra ina uto.,,,,,annotator_B
SEG000011,bible,,en->fj,and joseph's ten brethren went down to buy corn in egypt.,"o iratou na lewe tini na taci joseva, e ratou sa lako sobu i ijipita me voli sila.",S04,google_translate,a ra sa lako sobu ki Ijipita ko iratou na tuakai Josefa e tini me voli sila.,,,,,annotator_B
SEG000265,legal,,en->fj,"the president shall receive such remuneration, allowances and other benefits, as prescribed by a written law made under section . oath of office","na peresitedi me na soli vua na isau ni veiqaravi, oco kei na idole tale e so me vaka e virikotori ena lawa tabaki e buli ena tikina . bubului",S04,google_translate,"na peresitedi ena rawata na isau, ilavo kei na veivuke tale eso, me vaka e virikotori ena dua na lawa volai e caka ena ruku ni wase . bubului ni itutu",,,,,annotator_B
SEG000040,bible,,fj->en,"oqo, na vuna, ena biuta kina na tamana kei na tinana na tagane ka sema vei yalewa (watina), me rau sa yago vata.","therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.",S02,microsoft_translate,"This, therefore, shall leave the father and mother of the man connected with the woman (his wife), and become one body.",,,,,annotator_B
SEG000171,definition,,fj->en,qase ni vuli,school teacher,S04,google_translate,teacher,,,,,annotator_B
SEG000231,idiom,,fj->en,tagitagica na yaloka ni mata ni vonu,"[Literal Translation:to cry for/like the eyes of a turtle. (When caught and beached the turtles eyes exude tears, appearing to cry. Those tears are in vain.)] [Meaning:This applies to someone who yearns for what is impossible.]",S02,microsoft_translate,desiring the impossible,,,,,annotator_B
SEG000081,conversational,,en->fj,her favourite subject is home economics.,na nona lesoni taleitaki na home economics.,S02,microsoft_translate,Na nona lesoni taleitaki na Home Economics.,,,,,annotator_B
SEG000100,conversational,,fj->en,vinaka vakalevu na lagasere.,thanks for the singing.,S04,google_translate,very good singing.,,,,,annotator_B
SEG000092,conversational,,fj->en,vacava tiko?,how are you?,S02,microsoft_translate,Why?,,,,,annotator_B
SEG000227,idiom,,fj->en,dau gasa yawa,"[Literal Translation:always wanting something that is inaccessible. ] [Meaning:This is often said of an individual who stays away from home, feeling more comfortable elsewhere]",S02,microsoft_translate,Far Away Gossip,,,,,annotator_B
SEG000249,legal,,en->fj,"any office in a state service, including public service and the disciplined force;","na valenivolavola ni matanitu, okati kina na vakailesilesi vakamatanitu, kei na tabana ni veitaqomaki;",S02,microsoft_translate,"e dua na itutu ena dua na tabana ni matanitu, oka kina na veiqaravi raraba kei na mataivalu vakaivakarau;",,,,,annotator_B
SEG000241,legal,,en->fj,an office established by written law; “public officer ” means the holder of a public office; “public service ” means the service of the state in a civil capacity but does not include—,valenivolavola e tauyavutaki ena lawa tabaki. “vakailesilesi ena valenivolavola ni lewenivanua” e vakaibalebale vua e dua e vakaitutu ena valenivolavola ni lewenivanua; “veiqaravi ni matanitu” e vakaibalebale ena veiqaravi ni matanitu vei ira na lewenivanua ka sega ni oka kina na—,S04,google_translate,e dua na valenivolavola e tauyavutaki ena lawa volai; “ovisa ni matanitu ” e kena ibalebale o koya e taukena e dua na itutu ni matanitu; “veiqaravi raraba ” e kena ibalebale na veiqaravi ni matanitu ena dua na itutu vakamatanitu ia e sega ni okati kina—,,,,,annotator_B
SEG000010,bible,,en->fj,now abraham and sarah were old and well stricken in age; and it ceased to be with sarah after the manner of women.,o eparaama kei sera e rau sa qase sara ka sa levu na nodrau veiyabaki; sa sivia talega o sera na veiyabaki ni vakasucu gone.,S03,chatgpt,ia sa abraham ka sarah e dua na nodra yabaki gaga ka mudu; ka sa sega ni yaco vei sarah e na ivakarau ni vakatagana.,,,,,annotator_B
SEG000203,dictionary,,fj->en,gaunisala,the branch in the road (where it divides). na veibasoga ni kawa n. the division of kinship lineage. syn. basaga.,S04,google_translate,track,,,,,annotator_B
SEG000436,medical,,fj->en,"Ni o tiko e vale, vakaraica vakavinaka nodrau veisau na nomu ivakatakilakila.",Monitor your symptoms closely while you are at home.,S04,google_translate,"When you are at home, watch carefully for changes in your symptoms.",,,,,annotator_B
SEG000072,conversational,,en->fj,the sun is shining.,e cila na siga.,S02,microsoft_translate,Sa cila na matanisiga.,,,,,annotator_B
SEG000306,legal,,fj->en,"kevaka e dua na vosa se ivakamacala e vakaibalebale ena yavunivakavulewa qo, me wiliki ka raici na kena ibalebale ena iyatuvosa; kei na","if a word or expression is defined in this constitution, any grammatical variation or cognate expression of the word or expression has a corresponding meaning, read with the changes required by the context; and",S04,google_translate,"if there is a word or explanation that is wise in this context, read it and see what it means in the context; and",,,,,annotator_B
SEG000187,definition,,fj->en,via,want to,S02,microsoft_translate,via,,,,,annotator_B
SEG000376,medical,,en->fj,"If you experience difficulty breathing, seek immediate medical attention.","Kevaka o vakila na taqa ni icegu, qarai vakatotolo na veivuke vakavuniwai.",S03,chatgpt,"Kei te mōhio koe ki te uaua ki te manawa, kitea te āwhina rongoā inā te wā.",,,,,annotator_B
SEG000427,medical,,fj->en,We may have trouble sleeping and find it hard to get things done.,E rawa ni dredre na moce ka sega ni rawarawa meda qarava na veika eda dodonu me da cakava.,S02,microsoft_translate,We may have trouble sleeping and find it hard to get things done.,,,,,annotator_B
SEG000320,legal,,fj->en,na peresitedi ena digitaka na vunivola levu ni palimedi ena ivakasala ni matabose ni valenivolavola ni yavunivakavulewa.,the secretary-general to parliament shall be appointed by the president on the advice of the constitutional offices commission.,S01,gemini,The President will appoint the Secretary-General to Parliament on the advice of the Constitutional Offices Commission.,,,,,annotator_B
SEG000211,dictionary,,fj->en,didi,very low tide. di caracara na mati very low tide. sa lala didi na vale. the house is completely empty. didi (or) didivara deaf.,S01,gemini,Run,,,,,annotator_B
SEG000081,conversational,,en->fj,her favourite subject is home economics.,na nona lesoni taleitaki na home economics.,S01,gemini,Na nona vulivuli e taleitaka duadua na Vuli Tuvanaki Vale.,,,,,annotator_B
SEG000210,dictionary,,fj->en,kaunitoni,"n. legendary ship of immigrant lutunasobasoba and degei, probably in s, settling at vuda, then with some of those of this so-called “first landing”, moving on to nakauvadra. these immigrants arrived long after the much earlier, more melanesian settlers.",S01,gemini,Kaunitoni,,,,,annotator_B
SEG000140,definition,,en->fj,drink,gunu,S04,google_translate,gunu,,,,,annotator_B
SEG000020,bible,,en->fj,"and noah went forth, and his sons, and his wife, and his sons' wives with him:","sa curu ki tuba o noa kei iratou na luvena tagane, o watina kei iratou na vugona.",S01,gemini,"A sa curumi mai ko Noa, kei ira na luvena, kei na watina, kei na wati ni luvena vata kei koya:",,,,,annotator_B
SEG000250,legal,,en->fj,"transparency, including—",cakacaka savasava me vaka na—,S03,chatgpt,"transparent, meke—",,,,,annotator_B
SEG000182,definition,,fj->en,sitoa,shop,S03,chatgpt,sitoa,,,,,annotator_B
SEG000158,definition,,en->fj,count,wilika,S01,gemini,wilika,,,,,annotator_B
SEG000198,definition,,fj->en,daliga,ear,S04,google_translate,ear,,,,,annotator_B
SEG000132,definition,,en->fj,cards (deck of),imau,S01,gemini,qaqa ni kadi,,,,,annotator_B
SEG000225,idiom,,fj->en,kena na isamu ni dawa,[Literal Translation:S/he has been struck by the projectile] [Meaning:that someone has suffered from someone else’s actions. .],S01,gemini,The nail of the dawa,,,,,annotator_B
SEG000054,conversational,,en->fj,what are you doing on saturday?,na cava o cakava e na siga vakarauwai?,S04,google_translate,na cava o cakava tiko ena siga vakarauwai?,,,,,annotator_B
SEG000361,medical,,en->fj,Alzheimer's disease is the most common type of dementia.,Na mate na Alzheimers e mataqali dementia e dau kunei vakalevu.,S02,microsoft_translate,Na mate ni Alzheimer e mataqali dementia kilai levu duadua.,,,,,annotator_B
SEG000456,medical,,fj->en,Kakua ni gole ki na vanua era le levu kina na lewenivanua.,Stay away from crowded areas.,S04,google_translate,Do not go to crowded places.,,,,,annotator_B
SEG000381,medical,,en->fj,People with heart disease should monitor their symptoms closely during COVID-19.,Ira era tauvi mate ni uto me ra vakaraica vakavinaka na nodrau ivakatakilakila ni COVID-19.,S03,chatgpt,E dua na veigauna ni ituvatuva vakayagataka o ira na tamata e loma ni veivakabauti e kena ruitaki ena COVID-19.,,,,,annotator_B
